accession	gene_a	gene_b	n_pair	rho	p_value	fdr	edge_significant	edge_direction	boundary
GSE135251	COL5A2	FLNA	216	0.26322652091594323	9.023545640598091e-5	1.6007203530103486e-4	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL5A2	FLNB	216	0.15014944212243536	0.027352073829913545	0.03610020976960212	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL5A2	PFN1	216	-0.037250979411519544	0.5861059412275829	0.6221975814505843	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL5A2	FERMT2	216	0.31852129699091436	1.7600426521761367e-6	3.745753308849595e-6	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL5A2	ITGA1	216	0.44209623834530054	9.484592472891607e-12	3.451402232392911e-11	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL5A2	ITGA2	216	0.3637491687692002	3.697716044319662e-8	9.461491196497015e-8	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL5A2	ITGA5	216	0.2315305016730373	6.0409890567626e-4	9.713005451366586e-4	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL5A2	ITGAV	216	0.5727026994843948	3.188490395060953e-20	2.6316146963343683e-19	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL5A2	ITGB1	216	0.5080710653853939	1.4105504576510938e-15	7.569841097851122e-15	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL5A2	ITGB3	216	0.4312804391574084	3.386260157508639e-11	1.1594824849138092e-10	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL5A2	PARVA	216	0.4966217744912418	7.480896561161135e-15	3.753056533211738e-14	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL5A2	PARVB	216	-0.024396575334309764	0.7214455420159593	0.7510233776635581	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL5A2	PTK2	216	0.3801819502494671	7.771599075658806e-9	2.1403404801044236e-8	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL5A2	SRC	216	0.19374962788316125	0.004261367908575825	0.006175594843164901	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	CDC42	COL5A2	216	0.4286250133962061	4.596775552336705e-11	1.55725362983182e-10	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL5A2	LATS1	216	0.31076102358923063	3.215612436023627e-6	6.6317365020071575e-6	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL5A2	LATS2	216	0.23069219685873846	6.331468708931527e-4	0.001014716718786047	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL5A2	LIMD1	216	0.07177746817656795	0.2936523448612024	0.33168674925506414	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL5A2	LMNA	216	-0.0499863061003346	0.46487694472101504	0.5058921662635467	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL5A2	MRTFA	216	-0.005371580990485717	0.9374396547663908	0.944846062874026	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL5A2	MRTFB	216	0.5182009788161326	3.057005716380508e-16	1.7454642613349063e-15	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL5A2	RAC1	216	0.15584610438323865	0.021952566679813046	0.029276488411855702	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL5A2	SRF	216	-0.11173388585241548	0.10147389524705012	0.12320902096536122	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	COL6A2	216	0.858088331606711	7.211309796032219e-64	3.577610915475984e-61	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	COL6A3	216	0.3592588623346313	5.5787802001816594e-8	1.4041292893918325e-7	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	DCN	216	0.04413841555627001	0.5187651516312619	0.5581413016948397	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	FN1	216	-0.20060253158527724	0.0030634671351244124	0.0045128276998780935	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	LAMA2	216	0.32571714357160714	9.91248775443236e-7	2.1695714619382593e-6	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	LAMB1	216	0.44964455399564174	3.798095205515668e-12	1.4323053287692112e-11	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	LUM	216	-0.06786696674168542	0.32081027593110506	0.359903990460398	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	POSTN	216	-0.2854344538515581	2.0477177996606828e-5	3.875820252431093e-5	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	CCL2	COL6A1	216	0.1952118982126484	0.003975103599488819	0.005775736274558274	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	CXCL8	216	0.03759538167053173	0.5826450494811224	0.6191123621925777	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	IL6	216	-0.08554801336448295	0.21046222826108837	0.24288287650187637	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	NFKB1	216	0.37597613689136566	1.168151432464273e-8	3.142045871056012e-8	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	NFKBIA	216	0.30052513128282066	6.9398010045339355e-06	1.3851681486474753e-5	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	RELA	216	0.6644851689112754	6.907805640698461e-29	1.2798071446356278e-27	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	ACTA2	COL6A1	216	0.4234534824182235	8.27300632006333e-11	2.7443516507490917e-10	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	CNN1	COL6A1	216	0.36210496701547656	4.3018187729585554e-8	1.0919625253700938e-7	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	MYL9	216	0.6416830398075708	1.856277014603024e-26	2.6822902492564732e-25	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	MYLK	216	-0.27808380666595217	3.3933313599285695e-5	6.28160220650127e-5	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	PXN	216	0.766659522023363	4.682944767467208e-43	3.427762030613293e-41	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	RHOA	216	0.3186106050322104	1.747704397049056e-6	3.7212685421192346e-6	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	ROCK1	216	-0.4119565605687136	2.949345826221881e-10	9.2283315445555e-10	TRUE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	ROCK2	216	-0.3037295038045225	5.471564765556143e-6	1.1054541483352115e-5	TRUE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	TAGLN	216	0.5293906810035842	5.315921769422302e-17	3.2470028318017207e-16	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	TLN1	216	0.616700603722359	5.068531031158622e-24	5.80281821900596e-23	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	VASP	216	0.5743388228009383	2.3573514571331482e-20	1.9600696938732787e-19	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	VCL	216	0.1173055168554043	0.08543763445229192	0.10509064403016072	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	ZYX	216	0.739899260529418	1.0510792773472199e-38	4.512566320533977e-37	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	SERPINE1	216	0.08882339632527178	0.1934539436154797	0.22482349251512676	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	SMAD2	216	-0.35334309767918165	9.498964053841581e-8	2.3406663631568797e-7	TRUE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	SMAD3	216	0.5781016682742113	1.1694502482301051e-20	1.0041529535283499e-19	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	SMAD4	216	-0.3458436037580823	1.8364445550037993e-7	4.4037190859784983e-7	TRUE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	TGFB1	216	0.6076090451184224	3.455173008671499e-23	3.664453084018585e-22	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	TGFBR1	216	-0.4506864811440955	3.3414252566752158e-12	1.264361336530071e-11	TRUE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	TGFBR2	216	-0.18363043141737814	0.006805884146730084	0.009662407858553204	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	THBS1	216	0.15073292132556948	0.026751170601898945	0.035348912914317486	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	AMOTL2	COL6A1	216	0.45356339084771186	2.3406379367834455e-12	9.01721172367393e-12	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	ANKRD1	COL6A1	216	0.11875890162020385	0.08160777671608832	0.10068491932504404	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	TEAD1	216	-0.418913061598733	1.3746273169482294e-10	4.4800810001268937e-10	TRUE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	TEAD2	216	0.51771752461925	3.2922601325127696e-16	1.8749925372027446e-15	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
